,latitude,longitude,car_park_no,cluster
738,1.3767756461828917,103.88326593439776,HG78,7
739,1.3760480717091137,103.8804913425767,HG79,7
740,1.3741901308817628,103.87906751297733,HG80,18
741,1.3609273751541564,103.89931294379424,HG81,1
742,1.3603688388032877,103.90256661623886,HG82,1
743,1.3584059128852386,103.90206222069138,HG83,1
744,1.3596146600463774,103.89836579892797,HG84,1
745,1.3602594484013957,103.899471965577,HG85,1
746,1.374661406137122,103.88052803909149,HG86,7
747,1.375920928263085,103.87786319567891,HG87,7
748,1.3760428223925316,103.88858974438185,HG88,7
749,1.3778423903615717,103.89402902276215,HG89,7
750,1.3589105329110454,103.88451989671084,HG9,1
751,1.3586483875723967,103.88523865940664,HG9T,1
752,1.37788142057996,103.87784351376915,HG90,7
753,1.3780174959451366,103.88022012092722,HG91,7
754,1.3622672179706925,103.89007015976625,HG92,1
755,1.379978213203624,103.88011750262226,HG93,7
756,1.3815610022490386,103.8806477877379,HG94,7
757,1.353977867224383,103.89010018427099,HG95,1
758,1.3526812522046199,103.88976906939072,HG96,1
759,1.371222137875154,103.89475741107408,HG97,1
760,1.3799740663044326,103.87769855426492,HG98,7
761,1.3494346989855843,103.8890479251153,HG99,1
762,1.2847577556273724,103.84549081920264,HLM,6
763,1.2875208652204617,103.82135593247561,HRM,3
764,1.311462635471375,103.89754544969936,HR1,20
765,1.3126324573562955,103.89702870875625,HR2,20
766,1.3139801309430983,103.89638765571065,HR3,20
767,1.3146924061758303,103.8960013870619,HR4,20
768,1.3130186460519382,103.89509932335723,HR5,20
769,1.289869482205706,103.82771837120599,HVM,6
770,1.287438291030861,103.82784153679276,H11,6
771,1.291993773066109,103.82740904968784,H12,6
772,1.2885117001814979,103.8324652115687,H14,6
773,1.2901865322941068,103.8309242113323,H15,6
774,1.2881678575922226,103.82785710514705,H17,6
775,1.2889897405337625,103.82697881537598,H18,6
776,1.2910086868911117,103.83251535744449,H3,6
777,1.3844716847717906,103.8822399963124,H3BL,7
778,1.3850735040392623,103.8801281920768,H3DL,7
779,1.2880938969321138,103.82937140536788,H4,6
780,1.3726635071200932,103.88217829311414,H42A,18
781,1.2913696641320331,103.82898358689219,H6,6
782,1.2912253507738907,103.8279232232103,H6M,6
783,1.2877269654910475,103.83092213801466,H8,6
784,1.3784968024576387,103.87859616391971,H87L,7
785,1.3798003264431464,103.88071730074259,H93L,7
786,1.2792629708630585,103.82718857876978,JBM,6
787,1.2802444113188307,103.82527962420488,JBM2,6
788,1.302401825492277,103.88278658416117,JB1,15
789,1.3016276066884178,103.88299671364969,JB2,15
790,1.3005250402303838,103.88428841321044,JB3,15
791,1.303483220735441,103.88316883050352,JB4,15
792,1.3152529513564732,103.89885600323022,JCM,20
793,1.315155076965312,103.8986345782356,JCML,20
794,1.2872568479780304,103.83897315415284,JKM,6
795,1.2881646234590771,103.83964039101363,JKS,6
796,1.281934892229842,103.82701754725274,JMB1,6
797,1.285135144278676,103.82679560007519,JMB2,6
798,1.282596291075267,103.82559852808079,JMB3,6
799,1.2880511267041055,103.83880528241845,JMS,6
800,1.3450705393275209,103.72065037678222,JM1,12
801,1.3389486784923157,103.69728745900873,JM10,12
802,1.3417967899715009,103.70414895637825,JM11,12
803,1.3411209710444394,103.69843639350842,JM12,12
804,1.3394709470052732,103.69974492611483,JM13,12
805,1.342400674377116,103.69876959218948,JM14,12
806,1.3408888288394574,103.70008243365479,JM15,12
807,1.3372155636603211,103.70212302793455,JM16,12
808,1.3353138254513053,103.70408612809882,JM17,12
809,1.3429966284896697,103.69952925533683,JM18,12
810,1.3519736920625167,103.7028211437115,JM19,12
811,1.343935540315558,103.70496360394887,JM2,12
812,1.3353770862050383,103.7009564655495,JM20,12
813,1.3370745667061221,103.69717792676786,JM21,12
814,1.344748541967573,103.70259174815767,JM22,12
815,1.3535626884336651,103.7037874056437,JM23,12
816,1.335287484303554,103.69805983031705,JM24,12
817,1.3443036800399348,103.70062818236626,JM25,12
818,1.3455725472071853,103.70313374298327,JM26,12
819,1.3463047673601238,103.7045844632928,JM27,12
820,1.3353272224094526,103.69568781607848,JM28,12
821,1.3370050641486035,103.69450453965213,JM29,12
822,1.3445890471540443,103.70606683648678,JM3,12
823,1.350499126357452,103.70388481388832,JM30,12
824,1.3420131073387225,103.69758237259063,JM31,12
825,1.341599934271884,103.70808085404174,JM32,12
826,1.3444418938574294,103.70391272028826,JM4,12
827,1.339485124212113,103.70314264442617,JM5,12
828,1.339213857297851,103.70176502840717,JM6,12
829,1.34248592800673,103.70300645678526,JM7,12
830,1.3413442507193407,103.70150259793418,JM8,12
831,1.3386592120903442,103.6968178714569,JM9,12
832,1.3071670198992595,103.8618541749918,JRM,11
833,1.2893587269753048,103.81032768986412,JRTM,3
834,1.3484178517821193,103.72521288102048,JSA1,12
835,1.3432796316298479,103.70492744066351,JSR2,12
836,1.3410713661758147,103.70592229404798,JS1L,12
837,1.3416673654220843,103.69860985167341,JS3L,12
838,1.3376994722441888,103.72161840392582,JS4L,12
839,1.3391824591054682,103.69692152964407,JS5L,12
840,1.3364297229134372,103.73809826514368,J1,19
841,1.3420166824734492,103.74009365443025,J10,19
842,1.3429196669451564,103.73993765550001,J11,19
843,1.3433629252763908,103.7382609053107,J12,19
844,1.3435406873997215,103.73692014627471,J13,19
845,1.3440938400679234,103.73907981531525,J14,19
846,1.3440418112882973,103.74141793961732,J15,19
847,1.34440108183756,103.73564333470638,J16,19
848,1.3456690798460342,103.73547342856502,J17,19
849,1.3468907567288746,103.73484507216465,J18,19
850,1.347925792026096,103.73395663150102,J19,19
851,1.338607760000444,103.73677131352407,J2,19
852,1.3462038380151882,103.73247644634016,J20,19
853,1.3490641296056374,103.7298694479495,J21,19
854,1.3474507182287452,103.73102302081588,J21A,19
855,1.351320351997118,103.7301985030288,J22,19
856,1.3500283203099188,103.73201589833621,J23,19
857,1.3490191908456162,103.73213323917861,J23M,19
858,1.345732555812597,103.73106093441005,J24,19
859,1.344863968652103,103.73164563193434,J25,19
860,1.3449218597589219,103.73059682433102,J26,19
861,1.3468873357936169,103.71666938291004,J27,12
862,1.3475766209296087,103.71649813216064,J28,12
863,1.3486261611752712,103.71691832636995,J29,12
864,1.3394948365194128,103.73548477933971,J3,19
865,1.3488140652464014,103.71550196112858,J30,12
866,1.3458066607061037,103.72047490460932,J32,12
867,1.3457744896852968,103.71787986661154,J33,12
868,1.3470676632759255,103.7200857457935,J34,12
869,1.3481171567409598,103.71951759408637,J35,12
870,1.3521719203242202,103.71545644450629,J36,12
871,1.3512959616988476,103.71580179588146,J37,12
872,1.3491180938248541,103.71858546676606,J38,12
873,1.3501574988556257,103.72134748501911,J39,12
874,1.33753016931853,103.74190260101643,J4,19
875,1.3500297322291521,103.72287839227994,J40,12
876,1.3482894562444392,103.72203231052173,J41,12
877,1.3482301426246235,103.72357456415996,J42,12
878,1.3479248544356488,103.72526852277466,J43,12
879,1.3468476106370095,103.72463649779957,J44,12
880,1.3489851813579041,103.72678544658392,J45,19
881,1.3497541372772162,103.71905836585903,J46,12
882,1.3502574761113693,103.71802082662953,J47,12
883,1.3521727670439543,103.71847993384787,J48,12
884,1.3534557986298248,103.7189494838404,J49,12
885,1.3537825819267806,103.71967598067593,J49M,12
886,1.338314475125831,103.74241817422394,J5,19
887,1.3537072091984148,103.72252094049038,J50,12
888,1.3535560740797064,103.72462951363343,J51,12
889,1.3514364016790492,103.72459415698225,J52,12
890,1.3507409504176222,103.7267263759889,J53,19
891,1.349926571439503,103.72450994802102,J54,12
892,1.348637314625565,103.72429089393296,J55,12
893,1.3348926471145106,103.73931109135069,J56,19
894,1.333976117262724,103.73911988019643,J57,19
895,1.334467592004372,103.7398580011142,J57L,19
896,1.3342030833182397,103.73965601749369,J58,19
897,1.3390681000476938,103.73885142891002,J6,19
898,1.3497546144769716,103.71787227953133,J60L,12
899,1.3493549092892696,103.71790104604095,J60M,12
900,1.3400767800039053,103.68842490797103,J61,12
901,1.3408897822679104,103.68540763961359,J62,12
902,1.3398730274812365,103.68655537092322,J62M,12
903,1.341779262833754,103.68644278769764,J63,12
904,1.3444733458300624,103.73185235993397,J64,19
905,1.3427704872682331,103.6892958327224,J65,12
906,1.3412980393930485,103.69112890870011,J66,12
907,1.3416439885155313,103.69276226807062,J67,12
908,1.3420559299413903,103.69192247618517,J68M,12
909,1.3396873972151606,103.69364065669544,J69,12
910,1.3413441331084226,103.69334591602542,J69M,12
911,1.3415438729036973,103.73803314961131,J7,19
912,1.3436870354700483,103.69350873447114,J70,12
913,1.3462276475605943,103.69417441757965,J71,12
914,1.3472672849626512,103.69773379422574,J72,12
915,1.3439953859260443,103.69822208525447,J73,12
916,1.3426645840692522,103.69611229344028,J74,12
917,1.3428451201999936,103.69685387663026,J74M,12
918,1.3441944891692927,103.69311740148552,J75M,12
919,1.3443044123065495,103.6945291758142,J76M,12
920,1.3474454235068092,103.69856061913052,J77M,12
921,1.3415658549718328,103.69512328117312,J78M,12
922,1.3465010835318163,103.6949388062981,J79M,12
923,1.340430194313869,103.74157403903612,J8,19
924,1.3406469795967801,103.74242652213022,J8M,19
925,1.3455473430034577,103.70096949302297,J80M,12
926,1.349591459069286,103.7001773248677,J81M,12
927,1.3458500076506865,103.6924501001389,J82M,12
928,1.3502206530155672,103.69506444233095,J83M,12
929,1.3477246830725291,103.69647855749271,J84M,12
930,1.3499771895467607,103.69623487505113,J85M,12
931,1.3499622723359237,103.69909010573144,J86M,12
932,1.3416792676491924,103.70720618934254,J88M,12
933,1.3423753450796354,103.70590079148468,J89M,12
934,1.342122435168998,103.74200092091955,J9,19
935,1.3415471370568717,103.74746010063687,J90,19
936,1.337537219917197,103.74410505198509,J91,19
937,1.3375577648770798,103.74685639183114,J92,19
938,1.3392410457426813,103.74514016877296,J93,19
939,1.3396922643624274,103.7431661191949,J94,19
940,1.3401003005523258,103.74708688360819,J95,19
941,1.3415185653945183,103.7449583160269,J96,19
942,1.342401343926066,103.74594637866014,J97,19
943,1.3397788016970993,103.69685697580175,J98M,12
944,1.3397333027042437,103.69604297580892,J99M,12
945,1.2817069215968375,103.84238785277829,KAB,6
946,1.281955140134137,103.84329939417108,KAM,6
947,1.2823301623409766,103.84325763782782,KAML,6
948,1.2805721095242588,103.84277292721771,KAS,6
949,1.320239287540183,103.86912462402007,KBM,11
950,1.3235736038960781,103.86890029223365,KB1,11
951,1.3189033039657925,103.86359255881777,KB10,11
952,1.3205826810878327,103.86372199579309,KB11,11
953,1.3191062001768321,103.86158664703414,KB12,11
954,1.3205577050364674,103.87006187688013,KB14,15
955,1.317664120262257,103.86291017151454,KB17,11
956,1.322703300743554,103.86573351416854,KB18,11
957,1.3237494773420038,103.86644259415267,KB20,11
958,1.3208280346346724,103.86965512421517,KB3,11
959,1.3231299605395128,103.87068301702206,KB4,15
960,1.3202128086841107,103.87403049568967,KB6,15
961,1.3215857812299312,103.87047836388102,KB7,15
962,1.3089166922000135,103.85251426170889,KEM1,11
963,1.3297527796247852,103.90890609088383,KE1,20
964,1.3325052469829435,103.91041427397191,KE2,20
965,1.3339093228742855,103.91195957483161,KE3,20
966,1.334021141539843,103.91141006264911,KE3M,20
967,1.3336670998148838,103.9132461064393,KE4,20
968,1.3122208822000432,103.85160643935168,KJML,11
969,1.3160936666077387,103.8487958988528,KJM1,11
970,1.3116793444533814,103.85204721150214,KJM2,11
971,1.3136338338943614,103.85204121653094,KJ1,11
972,1.313250654520725,103.85067994596449,KJ2,11
973,1.314426615866617,103.84993059473938,KJ3,11
974,1.3165869079469978,103.8514701851811,KJ4,11
975,1.3062670008791772,103.85680081928446,KLM,11
976,1.310112141012881,103.88394614159586,KM1,15
977,1.3087708200412964,103.88773705617997,KM2,15
978,1.308503977861922,103.88294645078538,KM3,15
979,1.308492552601754,103.88536280878121,KM4,15
980,1.3099969542952568,103.88554909176139,KM5,15
981,1.3113925840335257,103.87334197089486,KRM,15
982,1.283069382670322,103.82865102019989,KTM,6
983,1.283446479605301,103.8274761660383,KTM2,6
984,1.2806394354926494,103.82864802888722,KTM3,6
985,1.281481446142536,103.82729731282093,KTM4,6
986,1.2825290974366874,103.82946139003269,KTM5,6
987,1.2818564521671478,103.82924344240874,KTM6,6
988,1.3294953548745303,103.90308381076238,KU1,20
989,1.3276735499716745,103.90434517614048,KU2,20
990,1.3264214379334087,103.90245155876109,KU3,20
991,1.3255547219734711,103.90005135904397,KU4,20
992,1.3304443586910317,103.89336010931338,KU5,15
993,1.3299081271871451,103.9010898046754,KU9,20
994,1.3094153647830171,103.88441645100181,K10,15
995,1.3078622926222248,103.88930362341996,K19,15
996,1.3087364754979458,103.8823513067258,K2,15
997,1.3075380133900372,103.88354363243664,K2T,15
998,1.3070655199100698,103.88860100484649,K21,15
999,1.3075471341351168,103.8883770803251,K22,15
1000,1.3075801866197923,103.88385694864925,K3T,15
1001,1.3105949571081432,103.88450282359632,K52,15
1002,1.308894518872329,103.88601691043623,K7,15
1003,1.3105483981592954,103.88625495695833,K9,15
1004,1.2893340477316146,103.81522033138317,LBM,3
1005,1.3233181490784798,103.91150571719837,LT1,20
1006,1.3239081741740943,103.91087369459731,LT2,20
1007,1.3250359305098454,103.91049260744167,LT3,20
1008,1.3495058318348234,103.87535455642082,L1,18
1009,1.2933650054100614,103.80345452106414,MLM,3
1010,1.2920319699769407,103.80353016873005,MLM1,3
1011,1.3304551002906109,103.88706362505644,MM1,15
1012,1.3243396875061149,103.88609424966444,MM2,15
1013,1.3262662777141847,103.88801858425,MM3,15
1014,1.3293296567041784,103.88548655203132,MM4,15
1015,1.32979172825255,103.88857500311526,MM5,15
1016,1.3243040479763997,103.8900961724619,MM6,15
1017,1.321042154795734,103.85983538215314,MNM,11
1018,1.3205402150734105,103.85943053232852,MNRM,11
1019,1.322029473497494,103.8592002299238,MN1,11
1020,1.3180496887521358,103.8563684203736,MN2,11
1021,1.3048183599520138,103.91752217325165,MP1,20
1022,1.3029669835986282,103.90991363196858,MP1M,20
1023,1.3031546710952773,103.90756132229325,MP12,20
1024,1.301686373156584,103.90885093288675,MP13,20
1025,1.3025451758066604,103.90695068730781,MP14,20
1026,1.3026824721868335,103.90597861451549,MP15,20
1027,1.301883433865292,103.90654207816098,MP16,20
1028,1.3061277669131734,103.91489545704614,MP17,20
1029,1.301285911111801,103.90640021486173,MP19,20
1030,1.3042246143882699,103.91665765027,MP2,20
1031,1.3036365210364356,103.91287956925594,MP2M,20
1032,1.3013268597499603,103.90618484205176,MP20,20
1033,1.3043572955307299,103.9153408153672,MP3M,20
1034,1.303996613677369,103.91419719336592,MP4M,20
1035,1.3061096468902569,103.91616519665847,MP5,20
1036,1.3054480243950732,103.91247836691649,MP5M,20
1037,1.3046720374995606,103.91256924764082,MP5S,20
1038,1.3054965796249203,103.91638142426865,MP6,20
1039,1.3022982737557702,103.90828624158966,MP6M,20
1040,1.3021648304353715,103.90840334501843,MP6S,20
1041,1.3055812783399696,103.91468879090584,MP7,20
1042,1.3076935258199842,103.85909249026949,MR3,11
1043,1.3079140431771652,103.8599731043318,MR4,11
1044,1.3081555032749435,103.86079175042093,MR5,11
1045,1.3071674063050989,103.860536501889,MR6,11
1046,1.3075628847261747,103.8603921769383,MR7,11
1047,1.3230747811611239,103.88643638826342,M1,15
1048,1.3284311670898454,103.8866722993353,M16,15
1049,1.3275904526526752,103.8872655617889,M20,15
1050,1.3242254443101509,103.88817771100875,M25,15
1051,1.3311255664042714,103.88515749278551,M28,15
1052,1.3273923754858115,103.88205537855607,M29,15
1053,1.3306808562275376,103.8857074211039,M3,15
1054,1.322312871237763,103.8827929694789,M32,15
1055,1.3232457923541576,103.88217267100742,M33,15
1056,1.33250795730011,103.8856404174847,M34,15
1057,1.3272818522606618,103.8859150359735,M35,15
1058,1.3267035184005498,103.88545599646321,M36,15
1059,1.3276774087929712,103.8856050735695,M37,15
1060,1.3271530486482315,103.88747666495222,M38,15
1061,1.329022794058407,103.88765970175433,M4,15
1062,1.3040036166790818,103.86301043995836,NBRM,11
1063,1.3621395753090666,103.9350586269767,NTL,22
1064,1.3611959653243422,103.93627591213452,NT1,22
1065,1.362119828623557,103.93632632224252,NT2,22
1066,1.3640485877681512,103.93624144919517,NT3,22
1067,1.3654157251482684,103.93621372719701,NT4,22
1068,1.3616613990271371,103.9399014697318,NT5,22
1069,1.3778877152433913,103.73874607750489,PDC4,4
1070,1.391575269300993,103.74337020617482,PDC5,4
1071,1.3347153913634897,103.72041507700816,PDJ3,12
1072,1.348961590640251,103.69791006448088,PDJ7,12
1073,1.394146066299304,103.91295050922268,PDL1,21
1074,1.40266160509219,103.91308759266302,PDL2,21
1075,1.3837675231487243,103.77137123961244,PDP4,2
1076,1.3854160932518795,103.76607212381168,PDP5,2
1077,1.292679329769361,103.81098242424252,PDQ5,3
1078,1.3669259778172504,103.96455015442594,PDR2,10
1079,1.3779111716188202,103.94173943625067,PDR6,10
1080,1.3797395060386983,103.9362361216365,PDR7,10
1081,1.3854699982857899,103.90183385802798,PDS1,21
1082,1.3553703676578694,103.93451077983535,PDT8,22
1083,1.4307681685236948,103.7941461022233,PDW5,23
1084,1.445462284938923,103.79806059149975,PDW7,23
1085,1.4381363820727737,103.79515144765338,PDW8,23
1086,1.4431164400349494,103.79104630681391,PD8W,23
1087,1.3690846037201425,103.95886128429326,PLB1,10
1088,1.3966475919364,103.91030619395787,PL10,21
1089,1.3981144128367358,103.90865055016039,PL11,21
1090,1.392370666728483,103.90940612733498,PL12,21
1091,1.3935886554890804,103.91038940445063,PL13,21
1092,1.4023968775457856,103.90504945007166,PL14,24
1093,1.3948625188764774,103.91258495275902,PL15,21
1094,1.3986088574081854,103.90936832589114,PL16,21
1095,1.3987172907709327,103.9163888739782,PL17,21
1096,1.3960928474761454,103.91431651502297,PL18,21
1097,1.3996847723542276,103.91010391091966,PL19,21
1098,1.3995558665879668,103.91519589302487,PL20,21
1099,1.3949707847951496,103.91546575186779,PL21,21
1100,1.3977398982918745,103.91591124799312,PL22,21
1101,1.399766896599864,103.90368863010534,PL23,24
1102,1.3995519599597044,103.90833604330263,PL24,21
1103,1.3955198255395493,103.9117777047101,PL25,21
1104,1.397283842157002,103.91530323143323,PL26,21
1105,1.3984631405322845,103.90307285517675,PL27,24
1106,1.4020092036707783,103.90651604233183,PL28,24
1107,1.400538847013659,103.91326596736533,PL29,21
1108,1.3943539447375144,103.91409384167889,PL30,21
1109,1.4036785832909175,103.90619802298995,PL31,24
1110,1.4048472500172462,103.90460666624058,PL32,24
1111,1.4012553870089215,103.9098906657592,PL33,21
1112,1.4038622806100294,103.90798247324102,PL34,24
1113,1.403119329325957,103.90729350674636,PL35,24
1114,1.4060197574757567,103.9062230563649,PL36,24
1115,1.4032349137543962,103.90965714004695,PL37,24
1116,1.404599230619109,103.90863393763117,PL38,24
1117,1.404000203581804,103.89795280345739,PL39,24
1118,1.4037210635186224,103.89915033137765,PL40,24
1119,1.4026510883226686,103.9019426804346,PL41,24
1120,1.4021264239945672,103.91169725663087,PL42,21
1121,1.4017143985503484,103.9030958327368,PL43,24
1122,1.3988565566526352,103.90132875322395,PL44,24
1123,1.393629380207697,103.91450023771391,PL45,21
1124,1.4002594317477945,103.911629841452,PL46,21
1125,1.40062697761417,103.9009163284307,PL47,24
1126,1.4030051179067977,103.90038376648238,PL48,24
1127,1.39934386050485,103.90038229474251,PL49,24
1128,1.4014192894388904,103.89943821756682,PL50,24
1129,1.400010434777655,103.89867607165797,PL51,24
1130,1.4101951180886232,103.90146052684787,PL52,24
1131,1.4052765326468888,103.89821092418175,PL53,24
1132,1.4045062262447912,103.89534432107756,PL54,24
1133,1.4054048056345347,103.89684156866551,PL55,24
1134,1.4070699794626342,103.91172986197292,PL56,24
1135,1.4019208645334236,103.91468720451964,PL57,21
1136,1.399914839464193,103.91679073265148,PL58,21
1137,1.4081093216534804,103.89876067269095,PL59,24
1138,1.4058229986447555,103.91325810351427,PL60,24
1139,1.4061149025133164,103.90888986674658,PL61,24
1140,1.405533926416853,103.89552843195193,PL62,24
1141,1.4057398730818205,103.90957965561789,PL63,24
1142,1.4052928416984622,103.91021417456207,PL64,24
1143,1.4097624479246258,103.89972278958615,PL65,24
1144,1.3935832922158498,103.9083695310193,PL66,21
1145,1.4084738701672737,103.89751341807955,PL67,24
1146,1.4028497771467379,103.8956389998495,PL68,24
1147,1.4025347595532867,103.91761458579163,PL69,21
1148,1.403078094080517,103.89328396343714,PL70,24
1149,1.404002823949442,103.91577153642424,PL71,21
1150,1.401100942346662,103.89427875623936,PL72,24
1151,1.4032946064344987,103.89202440609496,PL73,24
1152,1.4012602647548897,103.89160298259306,PL74,24
1153,1.4134499069115312,103.898751428957,PL75,24
1154,1.413300796243431,103.89932825423607,PL76,24
1155,1.401012310975495,103.91955204475835,PL77,21
1156,1.4112200458616677,103.89750491628322,PL78,24
1157,1.4167856591181187,103.9021077540441,PL80,24
1158,1.419792210283198,103.90448268138022,PL81,24
1159,1.4169721676214329,103.90027160812295,PL82,24
1160,1.4185115837826394,103.90211346787348,PL83,24
1161,1.374282852405608,103.95660442487505,PM1,10
1162,1.3667464214739626,103.96247396456312,PM10,10
1163,1.3647932754078989,103.96345701840346,PM11,10
1164,1.364905492978833,103.96502890331372,PM12,10
1165,1.366473554777537,103.95959774167446,PM13,10
1166,1.3647084328267207,103.96010539790726,PM14,10
1167,1.3641601337238678,103.96167711032794,PM15,10
1168,1.3623587330477784,103.96272060688577,PM16,10
1169,1.3628388914348102,103.95975833337474,PM17,10
1170,1.3647565501015386,103.95687982769032,PM18,10
1171,1.367956777555041,103.95702273852433,PM19,10
1172,1.3700730656196631,103.96101285046049,PM2,10
1173,1.368041633413594,103.94745603169562,PM20,10
1174,1.3711969823159393,103.94941542540158,PM21,10
1175,1.3685624312364952,103.95221374215522,PM22,10
1176,1.368681755302249,103.9495037477115,PM23,10
1177,1.3671851799114298,103.9513153189908,PM24,10
1178,1.3763901312097717,103.94560888980388,PM25,10
1179,1.373867572894941,103.94399274023186,PM26,10
1180,1.3739601888977975,103.94659596969208,PM27,10
1181,1.3747001092714668,103.94776600610439,PM28,10
1182,1.3773336408343035,103.94337373293367,PM29,10
1183,1.3718003498167461,103.96093300168182,PM3,10
1184,1.3757453839953475,103.94217718688299,PM30,10
1185,1.379306773598291,103.94009872430242,PM32,10
1186,1.3770809237481783,103.9398767004852,PM33,10
1187,1.378000605084881,103.9387119702444,PM34,10
1188,1.3807695117170868,103.93864139053586,PM35,10
1189,1.382416558645188,103.93707054978742,PM36,10
1190,1.3819247877443936,103.93601952013235,PM37,10
1191,1.3789475812238117,103.93724254160885,PM38,10
1192,1.3741059191478615,103.96144271358429,PM4,10
1193,1.3779476132601687,103.93538366563013,PM40,10
1194,1.3788374116684676,103.93408744824963,PM41,10
1195,1.3772363788570843,103.933136254465,PM43,10
1196,1.375965618267452,103.93329952863957,PM44,10
1197,1.3746019548874393,103.93590489391228,PM45,10
1198,1.373224586883511,103.93838698872838,PM46,10
1199,1.373770353071396,103.96260801282267,PM5,10
1200,1.370820028225231,103.96341243438104,PM6,10
1201,1.367557638171994,103.96324992159052,PM7,10
1202,1.3716359902146564,103.96025594204671,PM8,10
1203,1.3682919670590967,103.96121606162903,PM9,10
1204,1.3340049020680769,103.86921395965454,PP1,8
1205,1.3326801447688825,103.86605451410936,PP2,8
1206,1.3336019833981616,103.86584452814029,PP3,8
1207,1.3347329118377305,103.86611923734664,PP4,8
1208,1.3363131015185339,103.86322285844973,PP5,8
1209,1.3322837359757804,103.86761465081399,PP6,8
1210,1.3321946782571863,103.86606008684048,PP9T,8
1211,1.2854503678206244,103.84227000806189,PRM,6
1212,1.3696196338882014,103.95783518955061,PRM1,10
1213,1.368017156377775,103.96032633770311,PRS1,10
1214,1.367331839559714,103.95799980233409,PR1,10
1215,1.3737389560940712,103.95718283417933,PR10,10
1216,1.3744576196610299,103.95939030529709,PR11,10
1217,1.3687136904214412,103.95268297102702,PR12,10
1218,1.3694763858176857,103.94961882876983,PR13,10
1219,1.36668608880898,103.95149269876835,PR14,10
1220,1.3672748025475827,103.95544278951135,PR2,10
1221,1.3710634228755592,103.95071563026282,PR3,10
1222,1.3729346460751741,103.95452048873393,PR4,10
1223,1.370508264193335,103.95511705035062,PR5,10
1224,1.3693790590205053,103.95759400506218,PR6,10
1225,1.3710094121120664,103.95768508262705,PR7,10
1226,1.371267840795118,103.95957441760447,PR8,10
1227,1.3732053012591277,103.95845575439009,PR9,10
1228,1.3993368546917764,103.90702372583482,P1,21
1229,1.321204214426874,103.74835585800413,P11,9
1230,1.3205673948612164,103.74819409636507,P12,9
1231,1.32069015976828,103.75040784611791,P13,9
1232,1.3193536177884093,103.74917540107634,P14,9
1233,1.3198348225460355,103.74814817657057,P15,9
1234,1.3198823805928215,103.74716480513705,P16,9
1235,1.3188214674823946,103.74738396670357,P17,9
1236,1.4001046189481625,103.90602882381455,P2,24
1237,1.3984568370825314,103.90577445865635,P3,21
1238,1.4045253632063053,103.90742251192135,P34L,24
1239,1.4022418712257227,103.90762249223593,P35L,24
1240,1.3972271617557055,103.90562289882669,P4,21
1241,1.378101228997388,103.93593291083164,P40L,10
1242,1.396877554712999,103.90764189630674,P5,21
1243,1.3974837242799767,103.90775041709175,P5L,21
1244,1.3953685695565603,103.90946234340264,P6,21
1245,1.3955982538271992,103.91008575182195,P6L,21
1246,1.395427966897407,103.90647015288697,P7,21
1247,1.4027378966441444,103.89194729925192,P73L,24
1248,1.4123215469010597,103.8992395945897,P76L,24
1249,1.4001120866706809,103.91929776382841,P77L,21
1250,1.394228446238067,103.91091390677042,P8,21
1251,1.3929239184124922,103.91253745829592,P9,21
1252,1.2976307008778907,103.80216803097181,Q14,14
1253,1.298332573143507,103.80175442244324,Q15,14
1254,1.2969337257257847,103.80371667974536,Q16,14
1255,1.2962063464606495,103.80382460327912,Q17,14
1256,1.294701006605811,103.80325801294246,Q19,3
1257,1.2916476231174179,103.80438670203392,Q2A,3
1258,1.295830545665653,103.80877657038704,Q30,3
1259,1.288713705492311,103.8039083538027,Q4,3
1260,1.294345239395992,103.80922355228716,Q41,3
1261,1.2953582295668464,103.80351335770989,Q48,14
1262,1.2952947342758852,103.80277197043489,Q49,14
1263,1.2911403172091753,103.80316783226503,Q5A,3
1264,1.290779202832364,103.80214729898836,Q5S,3
1265,1.29793262781623,103.79906247903378,Q51,14
1266,1.2967856200643268,103.79891198839482,Q52,14
1267,1.298689181938898,103.79642676862838,Q55,14
1268,1.2998598225856626,103.79860455464157,Q57,14
1269,1.3000891561415853,103.79765550841181,Q58,14
1270,1.300933741254127,103.79758469119295,Q59,14
1271,1.305523820456335,103.79875385421042,Q65,14
1272,1.3070878550554548,103.80113832326735,Q65A,14
1273,1.3067047897222317,103.7994973472629,Q66,14
1274,1.3071728123632311,103.80054334003177,Q67,14
1275,1.3068774261960954,103.79900467147296,Q68,14
1276,1.3073460706115319,103.80054927179171,Q70,14
1277,1.3064930061098052,103.80089701701297,Q72,14
1278,1.3062533085068184,103.80039166552652,Q73,14
1279,1.3083119292817045,103.79369887834397,Q75M,14
1280,1.3115932040321523,103.79201555445752,Q77M,14
1281,1.294206414375911,103.79956933961464,Q8,14
1282,1.308536481409173,103.79270170688443,Q80,14
1283,1.3075367428679028,103.7931643203566,Q81,14
1284,1.3067809877783425,103.79667318529319,Q84,14
1285,1.3082345910446556,103.7920456703824,Q85,14
1286,1.2945634816894256,103.80387186857219,Q86,3
1287,1.3088789371038378,103.79623840948672,Q87,14
1288,1.2929905606576144,103.80055965992032,Q88,14
1289,1.3062461348732033,103.79504979530866,Q89,14
1290,1.2947981950673075,103.80848502285858,Q92,3
1291,1.2949401336399393,103.80806396955144,Q93,3
1292,1.3076378079345679,103.80056110547294,Q94,14
